run_id,ts,slug,tick,cash,position_side,position_entry,position_qty_tokens,position_notional_usd,entries_up,entries_down,tp_done,quote_up_bid,quote_up_ask,quote_down_bid,quote_down_ask,data
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1684,3.8,,,,,0,1,False,0.6,0.61,0.39,0.4,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 528, ""tick"": 1684, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.6"", ""ask"": ""0.61""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.39"", ""ask"": ""0.4""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1742,-0.2999999999999998,down,0.41,10.0,4.1,0,2,False,0.61,0.6,0.4,0.41,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 467, ""tick"": 1742, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.61"", ""ask"": ""0.6""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.4"", ""ask"": ""0.41""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.41, ""qty_tokens"": 10.0, ""notional_usd"": 4.1}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1756,3.6000000000000005,,,,,0,2,False,0.59,0.6,0.39,0.4,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 453, ""tick"": 1756, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.59"", ""ask"": ""0.6""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.39"", ""ask"": ""0.4""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1769,-0.39999999999999947,down,0.4,10.0,4.0,0,3,False,0.6,0.61,0.39,0.4,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 440, ""tick"": 1769, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.6"", ""ask"": ""0.61""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.39"", ""ask"": ""0.4""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.4, ""qty_tokens"": 10.0, ""notional_usd"": 4.0}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1788,3.4000000000000004,,,,,0,3,False,0.61,0.62,0.38,0.39,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 420, ""tick"": 1788, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.61"", ""ask"": ""0.62""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.38"", ""ask"": ""0.39""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1792,-0.6999999999999993,down,0.41,10.0,4.1,0,4,False,0.62,0.63,0.38,0.41,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 416, ""tick"": 1792, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.62"", ""ask"": ""0.63""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.38"", ""ask"": ""0.41""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.41, ""qty_tokens"": 10.0, ""notional_usd"": 4.1}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 4}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1809,3.1000000000000005,,,,,0,4,False,0.57,0.62,0.38,0.37,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 399, ""tick"": 1809, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.57"", ""ask"": ""0.62""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.38"", ""ask"": ""0.37""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 4}, ""tp_done"": false}}}"
20260712_225157_threshold_sim,,btc-updown-15m-1783865700,1896,-16.799999999999997,up,0.8,10.0,8.0,1,0,False,0.78,0.8,0.19,0.19,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 311, ""tick"": 1896, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.78"", ""ask"": ""0.8""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.19"", ""ask"": ""0.19""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.8, ""qty_tokens"": 10.0, ""notional_usd"": 8.0}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1960,-0.2999999999999998,down,0.34,10.0,3.4000000000000004,0,5,False,0.81,0.77,0.31,0.34,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 246, ""tick"": 1960, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.81"", ""ask"": ""0.77""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.31"", ""ask"": ""0.34""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.34, ""qty_tokens"": 10.0, ""notional_usd"": 3.4000000000000004}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 5}, ""tp_done"": false}}}"
20260712_225157_threshold_sim,,btc-updown-15m-1783865700,1958,-9.599999999999998,,,,,1,0,False,0.72,0.67,0.34,0.35,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 246, ""tick"": 1958, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.72"", ""ask"": ""0.67""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.34"", ""ask"": ""0.35""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260712_225155_ma_breakout_sim,,btc-updown-15m-1783865700,1969,2.3000000000000003,,,,,0,5,False,0.71,0.74,0.26,0.27,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783865700"", ""slug_start_ts"": 1783865700, ""time_left_sec"": 237, ""tick"": 1969, ""quote"": {""slug"": ""btc-updown-15m-1783865700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""bid"": ""0.71"", ""ask"": ""0.74""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""bid"": ""0.26"", ""ask"": ""0.27""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 0, ""down"": 5}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783909800,1,-11.399999999999997,,,,,0,0,False,0.35,0.36,0.64,0.65,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783909800"", ""slug_start_ts"": 1783909800, ""time_left_sec"": 206, ""tick"": 1, ""quote"": {""slug"": ""btc-updown-15m-1783909800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""15165682683172945478767547891043664016083801989468120064500882947191589642565"", ""bid"": ""0.35"", ""ask"": ""0.36""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""31062859642279983024766224037045261655237135923681181926954572986803466168331"", ""bid"": ""0.64"", ""ask"": ""0.65""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 1, ""entries"": {""up"": 0, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783909800,107,-19.4,up,0.8,10.0,8.0,1,0,False,0.79,0.8,0.2,0.2,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783909800"", ""slug_start_ts"": 1783909800, ""time_left_sec"": 90, ""tick"": 107, ""quote"": {""slug"": ""btc-updown-15m-1783909800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""15165682683172945478767547891043664016083801989468120064500882947191589642565"", ""bid"": ""0.79"", ""ask"": ""0.8""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""31062859642279983024766224037045261655237135923681181926954572986803466168331"", ""bid"": ""0.2"", ""ask"": ""0.2""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.8, ""qty_tokens"": 10.0, ""notional_usd"": 8.0}, ""state"": {""slug_idx"": 1, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783909800,114,-12.899999999999999,,,,,1,0,False,0.65,0.66,0.37,0.38,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783909800"", ""slug_start_ts"": 1783909800, ""time_left_sec"": 82, ""tick"": 114, ""quote"": {""slug"": ""btc-updown-15m-1783909800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""15165682683172945478767547891043664016083801989468120064500882947191589642565"", ""bid"": ""0.65"", ""ask"": ""0.66""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""31062859642279983024766224037045261655237135923681181926954572986803466168331"", ""bid"": ""0.37"", ""ask"": ""0.38""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 1, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783910700,609,-1.4999999999999996,up,0.38,10.0,3.8,1,0,False,0.37,0.38,0.62,0.63,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783910700"", ""slug_start_ts"": 1783910700, ""time_left_sec"": 489, ""tick"": 609, ""quote"": {""slug"": ""btc-updown-15m-1783910700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""bid"": ""0.37"", ""ask"": ""0.38""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""bid"": ""0.62"", ""ask"": ""0.63""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.38, ""qty_tokens"": 10.0, ""notional_usd"": 3.8}, ""state"": {""slug_idx"": 2, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783910700,602,-21.0,down,0.81,10.0,8.100000000000001,0,1,False,0.19,0.2,0.8,0.81,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783910700"", ""slug_start_ts"": 1783910700, ""time_left_sec"": 450, ""tick"": 602, ""quote"": {""slug"": ""btc-updown-15m-1783910700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""bid"": ""0.19"", ""ask"": ""0.2""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""bid"": ""0.8"", ""ask"": ""0.81""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.81, ""qty_tokens"": 10.0, ""notional_usd"": 8.100000000000001}, ""state"": {""slug_idx"": 2, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783910700,871,-11.1,,,,,0,1,True,0,0.01,0.99,1,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783910700"", ""slug_start_ts"": 1783910700, ""time_left_sec"": 157, ""tick"": 871, ""quote"": {""slug"": ""btc-updown-15m-1783910700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""bid"": ""0"", ""ask"": ""0.01""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""bid"": ""0.99"", ""ask"": ""1""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 2, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": true}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783910700,613,2.1,,,,,1,0,False,0.36,0.37,0.63,0.64,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783910700"", ""slug_start_ts"": 1783910700, ""time_left_sec"": 484, ""tick"": 613, ""quote"": {""slug"": ""btc-updown-15m-1783910700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""bid"": ""0.36"", ""ask"": ""0.37""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""bid"": ""0.63"", ""ask"": ""0.64""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 2, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783915200,1364,-1.4999999999999996,up,0.36,10.0,3.5999999999999996,1,0,False,0.32,0.36,0.63,0.63,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 446, ""tick"": 1364, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.32"", ""ask"": ""0.36""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.63"", ""ask"": ""0.63""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.36, ""qty_tokens"": 10.0, ""notional_usd"": 3.5999999999999996}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783915200,1594,-19.6,up,0.85,10.0,8.5,1,0,False,0.84,0.85,0.14,0.15,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 144, ""tick"": 1594, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.84"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.14"", ""ask"": ""0.15""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.85, ""qty_tokens"": 10.0, ""notional_usd"": 8.5}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783915200,1619,2.7000000000000006,,,,,1,0,False,0.42,0.43,0.57,0.58,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 171, ""tick"": 1619, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.42"", ""ask"": ""0.43""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.57"", ""ask"": ""0.58""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783915200,1741,-0.9999999999999996,down,0.37,10.0,3.7,1,1,False,0.7,0.69,0.31,0.37,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 38, ""tick"": 1741, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.7"", ""ask"": ""0.69""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.31"", ""ask"": ""0.37""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.37, ""qty_tokens"": 10.0, ""notional_usd"": 3.7}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783915200,1764,2.400000000000001,,,,,1,1,False,0.59,0.67,0.34,0.37,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 13, ""tick"": 1764, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.59"", ""ask"": ""0.67""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.34"", ""ask"": ""0.37""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 1}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783915200,1663,-11.700000000000001,,,,,1,0,False,0.79,0.8,0.19,0.22,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783915200"", ""slug_start_ts"": 1783915200, ""time_left_sec"": 75, ""tick"": 1663, ""quote"": {""slug"": ""btc-updown-15m-1783915200"", ""up"": {""outcome"": ""Up"", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""bid"": ""0.79"", ""ask"": ""0.8""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""bid"": ""0.19"", ""ask"": ""0.22""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 3, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2274,0.7000000000000006,down,0.17,10.0,1.7000000000000002,0,1,False,0.83,0.84,0.16,0.17,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 366, ""tick"": 2274, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.83"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.16"", ""ask"": ""0.17""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.17, ""qty_tokens"": 10.0, ""notional_usd"": 1.7000000000000002}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2286,2.2000000000000006,,,,,0,1,False,0.84,0.85,0.15,0.16,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 354, ""tick"": 2286, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.84"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.16""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783916100,2147,-20.3,up,0.86,10.0,8.6,1,0,False,0.85,0.86,0.14,0.15,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 450, ""tick"": 2147, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.85"", ""ask"": ""0.86""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.14"", ""ask"": ""0.15""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.86, ""qty_tokens"": 10.0, ""notional_usd"": 8.6}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2295,0.5000000000000004,down,0.17,10.0,1.7000000000000002,0,2,False,0.84,0.84,0.16,0.17,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 345, ""tick"": 2295, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.84"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.16"", ""ask"": ""0.17""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.17, ""qty_tokens"": 10.0, ""notional_usd"": 1.7000000000000002}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2371,2.0000000000000004,,,,,0,2,False,0.83,0.84,0.15,0.16,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 269, ""tick"": 2371, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.83"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.16""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2379,0.30000000000000027,down,0.17,10.0,1.7000000000000002,0,3,False,0.84,0.85,0.16,0.17,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 261, ""tick"": 2379, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.84"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.16"", ""ask"": ""0.17""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.17, ""qty_tokens"": 10.0, ""notional_usd"": 1.7000000000000002}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2381,1.8000000000000003,,,,,0,3,False,0.84,0.85,0.15,0.16,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 259, ""tick"": 2381, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.84"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.16""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": false}}}"
