cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.45,480,2,0.99,30,none,0,0.01,174,-7.960000000000003,-23.55,-19.735000000000003,-4.070149253731341,1.0200000000000031,-3.0501492537313375,-11.010149253731338,0.204
0.45,480,2,0.99,30,none,-0.005,0.01,172,-1.2699999999999971,-23.35,-12.944999999999999,-3.9701492537313428,0.120000000000001,-3.8501492537313418,-5.120149253731338,0.206
0.45,480,2,0.99,30,none,-0.01,0.01,166,-0.009999999999995568,-22.4,-11.209999999999996,-4.180099502487562,8.520000000000001,4.339900497512439,4.329900497512442,0.212
0.5,240,0,none,0,none,none,0.01,1924,5.919749459978228,-39.38015103753419,-13.770326058788868,-18.161194029850748,-9.76999999999995,-27.931194029850698,-22.011444569872452,0.211
0.5,240,0,none,0,none,0,0.01,1336,5.559799211222021,-36.13000000000001,-12.505200788777984,-14.600995024875626,2.3299999999999903,-12.270995024875635,-6.711195813653612,0.22
0.5,240,0,none,0,none,-0.005,0.01,1246,-0.9801510375341831,-41.94999999999999,-21.95515103753418,-17.550746268656702,0.7200000000000077,-16.830746268656696,-17.81089730619088,0.216
0.5,240,0,none,0,none,-0.01,0.01,1120,14.139898713709577,-35.03,-3.3751012862904233,-13.610945273631845,11.21999999999999,-2.3909452736318553,11.74895344007772,0.218
0.5,240,0,none,30,none,none,0.01,400,-4.420049751243798,-12.500000000000002,-10.670049751243798,-3.960199004975122,-20.640000000000004,-24.600199004975124,-29.020248756218923,0.221
0.5,240,0,none,30,none,0,0.01,374,-7.950049751243795,-20.610000000000003,-18.255049751243796,-6.430348258706465,-10.039999999999994,-16.47034825870646,-24.42039800995025,0.227
0.5,240,0,none,30,none,-0.005,0.01,366,-6.900049751243788,-20.53,-17.16504975124379,-6.330348258706467,-10.549999999999992,-16.88034825870646,-23.780398009950247,0.223
0.5,240,0,none,30,none,-0.01,0.01,356,-8.060049751243792,-21.090000000000007,-18.605049751243797,-6.310447761194029,-3.2500000000000018,-9.56044776119403,-17.620497512437822,0.225
0.5,240,0,0.98,0,none,none,0.01,1918,0.3096517412934343,-38.10024875621896,-18.740472636816044,-23.061194029850753,-13.950000000000038,-37.01119402985079,-36.701542288557384,0.215
0.5,240,0,0.98,0,none,0,0.01,1344,6.049850746268608,-37.63000000000002,-12.765149253731401,-19.400995024875634,0.25000000000001066,-19.150995024875623,-13.101144278607022,0.221
0.5,240,0,0.98,30,none,none,0.01,400,-5.560199004975147,-12.290049751243782,-11.705223880597039,-3.860199004975125,-19.939999999999987,-23.800199004975113,-29.360398009950252,0.218
0.5,240,0,0.98,30,none,0,0.01,374,-9.810099502487581,-21.410000000000004,-20.515099502487583,-5.91044776119403,-11.940000000000007,-17.850447761194037,-27.66054726368162,0.224
0.5,240,0,0.98,0,none,-0.005,0.01,1254,-13.020199004975154,-44.11,-35.075199004975154,-15.920895522388053,3.0700000000000287,-12.850895522388024,-25.87109452736318,0.22
0.5,240,0,0.98,0,none,-0.01,0.01,1106,16.239900497512377,-35.83,-1.6750995024876225,-12.43084577114428,11.039999999999983,-1.3908457711442974,14.849054726368081,0.215
0.5,240,0,0.98,30,none,-0.005,0.01,366,-7.770049751243795,-20.530000000000005,-18.035049751243797,-6.210447761194027,-11.249999999999991,-17.46044776119402,-25.230497512437815,0.226
0.5,240,0,0.98,30,none,-0.01,0.01,356,-8.230049751243788,-21.090000000000003,-18.77504975124379,-6.320398009950248,-2.9499999999999975,-9.270398009950245,-17.500447761194035,0.224
0.5,240,0,0.99,0,none,-0.005,0.01,1244,-7.750099502487577,-44.010000000000005,-29.75509950248758,-11.530845771144277,-1.0299999999999923,-12.560845771144269,-20.31094527363185,0.22
0.5,240,0,0.99,0,none,-0.01,0.01,1108,6.919950248756188,-35.730000000000004,-10.945049751243815,-17.040796019900494,8.939999999999985,-8.100796019900509,-1.1808457711443143,0.216
0.5,240,0,0.99,0,none,none,0.01,1918,0.19965174129348995,-37.60024875621894,-18.60047263681598,-20.861194029850743,-11.849999999999994,-32.71119402985074,-32.511542288557244,0.216
0.5,240,0,0.99,0,none,0,0.01,1350,-0.46014925373135007,-36.03,-18.475149253731352,-18.91094527363183,-1.849999999999957,-20.76094527363179,-21.22109452736313,0.22
0.5,240,0,0.99,30,none,none,0.01,400,-5.170199004975141,-12.290049751243785,-11.315223880597035,-3.860199004975125,-19.939999999999987,-23.800199004975113,-28.970398009950255,0.218
0.5,240,0,0.99,30,none,0,0.01,374,-9.420099502487577,-21.410000000000004,-20.12509950248758,-5.9104477611940265,-11.840000000000005,-17.75044776119403,-27.170547263681605,0.224
0.5,240,0,0.99,30,none,-0.005,0.01,366,-7.380049751243791,-20.530000000000005,-17.645049751243793,-6.210447761194027,-11.149999999999993,-17.36044776119402,-24.74049751243781,0.226
0.5,240,0,0.99,30,none,-0.01,0.01,356,-7.840049751243783,-21.090000000000003,-18.385049751243784,-6.320398009950244,-2.7499999999999982,-9.070398009950242,-16.91044776119403,0.224
0.5,240,2,none,0,none,none,0.01,1910,-39.14010128629042,-58.93010128629042,-68.60515192943564,-24.381592039801028,-13.620000000000068,-38.001592039801096,-77.14169332609151,0.212
0.5,240,2,none,0,none,0,0.01,1330,-11.76005153504664,-35.70004975124381,-29.610076410668547,-16.50099502487563,10.080000000000002,-6.4209950248756265,-18.181046559922265,0.218
0.5,240,2,none,0,none,-0.005,0.01,1216,-22.200051535046605,-42.13005153504661,-43.26507730256991,-17.000995024875664,11.46999999999997,-5.530995024875693,-27.731046559922305,0.215
0.5,240,2,none,0,none,-0.01,0.01,1092,-0.030101286290406648,-34.51000000000002,-17.285101286290416,-14.000995024875618,14.869999999999997,0.8690049751243798,0.8389036888339607,0.22
0.5,240,2,none,30,none,none,0.01,410,-10.850149253731363,-17.370000000000008,-19.53514925373137,-4.5303482587064625,-24.84000000000001,-29.37034825870647,-40.22049751243783,0.217
0.5,240,2,none,30,none,0,0.01,378,0.319950248756216,-12.370000000000005,-5.865049751243786,-4.530348258706468,1.0599999999999987,-3.470348258706469,-3.1503980099502513,0.224
0.5,240,2,none,30,none,-0.005,0.01,366,1.0099004975124428,-17.290000000000003,-7.6350995024875585,-4.640298507462686,-0.1500000000000039,-4.79029850746269,-3.780398009950252,0.222
0.5,240,2,none,30,none,-0.01,0.01,354,4.169950248756219,-14.300000000000006,-2.980049751243784,-4.4502487562189055,-1.6500000000000057,-6.100248756218911,-1.9302985074626928,0.228
0.5,240,2,0.98,0,none,none,0.01,1918,-48.3600995024876,-64.7400995024876,-80.7301492537314,-25.6119402985075,-10.90000000000002,-36.51194029850752,-84.87203980099511,0.215
0.5,240,2,0.98,0,none,0,0.01,1332,-6.040049751243809,-34.69000000000001,-23.385049751243816,-16.100995024875626,8.6,-7.5009950248756265,-13.541044776119444,0.221
0.5,240,2,0.98,30,none,none,0.01,410,-12.220099502487573,-17.39004975124378,-20.91512437810946,-4.430348258706466,-23.840000000000018,-28.270348258706484,-40.49044776119406,0.219
0.5,240,2,0.98,30,none,0,0.01,378,-1.5300497512437925,-13.050000000000006,-8.055049751243796,-4.540298507462688,0.05999999999999872,-4.480298507462689,-6.0103482587064825,0.223
0.5,240,2,0.98,0,none,-0.005,0.01,1220,-19.69004975124381,-40.3500497512438,-39.865074626865706,-15.56119402985075,11.489999999999988,-4.071194029850762,-23.761243781094564,0.221
0.5,240,2,0.98,0,none,-0.01,0.01,1096,2.179900497512426,-36.40000000000001,-16.020099502487582,-15.52089552238807,12.28999999999999,-3.2308955223880798,-1.0509950248756628,0.216
0.5,240,2,0.98,30,none,-0.005,0.01,366,1.0399502487562131,-15.690000000000001,-6.8050497512437875,-4.6502487562189065,-1.0500000000000025,-5.700248756218909,-4.660298507462695,0.226
0.5,240,2,0.98,30,none,-0.01,0.01,354,3.50995024875621,-14.800000000000006,-3.890049751243793,-4.730348258706467,-0.9500000000000046,-5.680348258706472,-2.1703980099502633,0.222
0.5,240,2,0.99,30,none,none,0.01,410,-11.73009950248757,-17.390049751243783,-20.425124378109462,-4.430348258706466,-23.840000000000025,-28.27034825870649,-40.00044776119407,0.219
0.5,240,2,0.99,30,none,0,0.01,378,-0.940049751243782,-12.850000000000005,-7.3650497512437845,-4.540298507462688,0.1599999999999966,-4.380298507462691,-5.320348258706476,0.223
0.5,240,2,0.99,0,none,none,0.01,1916,-48.56014925373135,-65.14014925373138,-81.13022388059704,-27.19154228855728,-13.100000000000136,-40.291542288557416,-88.85169154228878,0.215
0.5,240,2,0.99,0,none,0,0.01,1330,-12.450049751243803,-34.6900497512438,-29.795074626865702,-17.381094527363175,6.600000000000019,-10.781094527363155,-23.231144278606955,0.221
0.5,240,2,0.99,0,none,-0.005,0.01,1222,-21.50004975124378,-41.260049751243784,-42.13007462686567,-15.271144278606986,11.290000000000013,-3.9811442786069726,-25.481194029850744,0.221
0.5,240,2,0.99,0,none,-0.01,0.01,1096,-3.330099502487581,-36.20000000000003,-21.430099502487597,-15.220895522388059,10.590000000000009,-4.63089552238805,-7.960995024875622,0.216
0.5,240,2,0.99,30,none,-0.005,0.01,366,1.5299502487562204,-15.690000000000001,-6.31504975124378,-4.650248756218904,-0.9500000000000011,-5.600248756218905,-4.070298507462683,0.226
0.5,240,2,0.99,30,none,-0.01,0.01,354,3.999950248756214,-14.800000000000006,-3.400049751243789,-4.730348258706467,-0.8500000000000014,-5.580348258706469,-1.5803980099502617,0.222
0.5,300,0,none,0,none,none,0.01,1442,16.42989876325972,-29.070099651137596,1.8948489376909237,-21.720895522388062,2.039999999999978,-19.680895522388084,-3.2509967591283555,0.221
0.5,300,0,none,0,none,0,0.01,954,40.959899556061124,-14.199999999999982,33.85989955606114,-14.19054726368158,7.87999999999996,-6.31054726368162,34.649352292379504,0.227
0.5,300,0,none,0,none,-0.005,0.01,882,51.15989955606114,-12.899999999999963,44.70989955606116,-9.880597014925378,17.029999999999973,7.149402985074595,58.309302541135736,0.225
0.5,300,0,none,0,none,-0.01,0.01,800,43.64994930730487,-11.799999999999983,37.74994930730488,-14.680597014925368,13.529999999999966,-1.1505970149254026,42.49935229237947,0.233
0.5,300,0,none,30,none,none,0.01,352,0.2499004975124306,-12.480000000000002,-5.9900995024875705,-3.860199004975125,-13.409999999999997,-17.270199004975122,-17.02029850746269,0.222
0.5,300,0,none,30,none,0,0.01,316,-7.130100295288928,-14.549999999999997,-14.405100295288927,-4.460199004975125,2.740000000000003,-1.7201990049751217,-8.850299300264052,0.205
0.5,300,0,none,30,none,-0.005,0.01,308,-6.960100295288923,-14.379999999999997,-14.150100295288922,-4.16019900497512,5.429999999999996,1.2698009950248759,-5.690299300264044,0.208
0.5,300,0,none,30,none,-0.01,0.01,302,-1.8601002952889312,-11.380000000000003,-7.5501002952889325,-4.350248756218907,3.130000000000001,-1.220248756218906,-3.080349051507837,0.213
0.5,300,0,0.98,0,none,none,0.01,1434,18.869900497512383,-22.180099502487586,7.77985074626859,-23.970646766169157,3.0599999999999703,-20.910646766169187,-2.0407462686567968,0.219
0.5,300,0,0.98,0,none,0,0.01,954,48.759900497512476,-16.299999999999972,40.60990049751249,-13.750746268656712,10.359999999999957,-3.3907462686567555,45.36915422885572,0.223
0.5,300,0,0.98,30,none,none,0.01,352,-1.2300995024875632,-13.479999999999997,-7.970099502487562,-4.560199004975127,-13.04000000000001,-17.60019900497514,-18.8302985074627,0.223
0.5,300,0,0.98,30,none,0,0.01,316,-7.3400497512437815,-14.549999999999997,-14.615049751243781,-5.140298507462682,2.499999999999994,-2.6402985074626883,-9.980348258706472,0.213
0.5,300,0,0.98,0,none,-0.005,0.01,880,44.45990049751245,-14.410000000000018,37.25490049751244,-9.270646766169136,21.84999999999998,12.579353233830844,57.0392537313433,0.228
0.5,300,0,0.98,0,none,-0.01,0.01,798,35.86990049751243,-12.400000000000013,29.669900497512426,-9.670646766169149,10.84999999999998,1.179353233830831,37.049253731343256,0.221
0.5,300,0,0.98,30,none,-0.005,0.01,308,-6.960099502487567,-14.279999999999996,-14.100099502487565,-3.7502487562189,4.15,0.3997512437811004,-6.560348258706465,0.203
0.5,300,0,0.98,30,none,-0.01,0.01,302,-4.960099502487566,-11.98,-10.950099502487566,-4.050248756218902,2.55,-1.5002487562189017,-6.460348258706463,0.206
0.5,300,0,0.99,0,none,none,0.01,1438,17.95990049751242,-23.180099502487593,6.369850746268625,-17.96069651741294,-0.7999999999999989,-18.76069651741294,-0.8007960199005169,0.22
0.5,300,0,0.99,0,none,0,0.01,954,48.7499004975125,-12.799999999999969,42.349900497512515,-15.790547263681596,11.999999999999986,-3.79054726368161,44.95935323383088,0.224
0.5,300,0,0.99,0,none,-0.005,0.01,882,37.93995024875625,-14.410000000000009,30.734950248756242,-9.780597014925362,19.249999999999993,9.46940298507463,47.40935323383088,0.228
0.5,300,0,0.99,0,none,-0.01,0.01,796,30.859900497512406,-11.770000000000003,24.974900497512404,-10.880597014925382,9.349999999999994,-1.5305970149253874,29.329303482587015,0.223
0.5,300,0,0.99,30,none,none,0.01,352,-0.8400995024875608,-13.479999999999997,-7.58009950248756,-4.560199004975125,-12.840000000000002,-17.40019900497513,-18.24029850746269,0.223
0.5,300,0,0.99,30,none,0,0.01,316,-6.850049751243776,-14.549999999999997,-14.125049751243775,-5.140298507462682,2.8000000000000007,-2.3402985074626814,-9.190348258706457,0.213
0.5,300,0,0.99,30,none,-0.005,0.01,308,-6.470099502487561,-14.279999999999996,-13.610099502487559,-3.7502487562188964,4.450000000000005,0.6997512437811082,-5.770348258706452,0.203
0.5,300,0,0.99,30,none,-0.01,0.01,302,-4.370099502487556,-11.880000000000003,-10.310099502487557,-4.050248756218903,2.850000000000004,-1.2002487562188993,-5.570348258706456,0.206
0.5,300,2,none,30,none,none,0.01,368,-3.6400995024875655,-16.570000000000004,-11.925099502487567,-5.4502487562189055,-9.550000000000006,-15.000248756218912,-18.640348258706474,0.223
0.5,300,2,none,30,none,0,0.01,334,-3.2101500465327018,-12.239999999999998,-9.330150046532701,-3.9104477611940287,10.250000000000005,6.339552238805977,3.12940219227327,0.206
0.5,300,2,none,0,none,none,0.01,1424,-8.440150987984124,-38.9501509879841,-27.915226481976177,-20.020895522388066,-1.260000000000037,-21.280895522388104,-29.721046510372236,0.221
0.5,300,2,none,0,none,0,0.01,976,12.989800053573461,-14.330000000000002,5.82480005357346,-10.720895522388062,16.04,5.319104477611937,18.308904531185398,0.224
0.5,300,2,none,0,none,-0.005,0.01,892,15.139899556061053,-14.380000000000003,7.949899556061052,-11.55074626865672,23.629999999999985,12.079253731343265,27.21915328740433,0.226
0.5,300,2,none,0,none,-0.01,0.01,810,4.559849804817261,-13.280000000000001,-2.08015019518274,-11.140796019900497,21.629999999999992,10.489203980099495,15.049053784916756,0.23
0.5,300,2,none,30,none,-0.005,0.01,326,-2.3501002952889283,-12.390049751243783,-8.54512517091082,-5.710447761194028,12.239999999999997,6.529552238805969,4.179451943517041,0.205
0.5,300,2,none,30,none,-0.01,0.01,324,1.7498997047110678,-11.690049751243787,-4.095125170910826,-5.110447761194032,11.240000000000004,6.129552238805972,7.879451943517034,0.203
0.5,300,2,0.98,0,none,none,0.01,1420,-12.880149253731403,-39.57014925373137,-32.66522388059709,-20.24079601990052,0.05999999999995964,-20.180796019900562,-33.060945273631965,0.22
0.5,300,2,0.98,0,none,0,0.01,976,16.509850746268608,-15.190049751243803,8.914825870646705,-13.330845771144283,20.25999999999999,6.929154228855708,23.43900497512432,0.22
0.5,300,2,0.98,0,none,-0.005,0.01,888,15.489850746268631,-15.490049751243795,7.744825870646734,-12.960696517412941,22.449999999999985,9.489303482587044,24.97915422885567,0.227
0.5,300,2,0.98,0,none,-0.01,0.01,808,10.579850746268612,-13.770149253731375,3.694776119402924,-10.660696517412937,21.389999999999997,10.72930348258706,21.309154228855668,0.224
0.5,300,2,0.98,30,none,none,0.01,368,-4.800099502487574,-17.050000000000004,-13.325099502487575,-5.740298507462687,-10.939999999999998,-16.680298507462684,-21.480398009950257,0.226
0.5,300,2,0.98,30,none,0,0.01,334,-5.100099502487563,-13.42,-11.810099502487564,-5.300497512437812,8.560000000000002,3.25950248756219,-1.8405970149253692,0.223
0.5,300,2,0.98,30,none,-0.005,0.01,326,-3.7400497512437836,-12.549999999999999,-10.015049751243783,-5.0203980099502505,10.389999999999999,5.369601990049748,1.629552238805962,0.221
0.5,300,2,0.98,30,none,-0.01,0.01,324,-0.5300995024875774,-11.690049751243784,-6.3751243781094695,-5.100497512437813,9.589999999999998,4.489502487562185,3.9594029850746084,0.212
0.5,300,2,0.99,30,none,none,0.01,368,-4.210099502487566,-16.950000000000003,-12.685099502487567,-5.740298507462687,-10.739999999999998,-16.480298507462685,-20.69039800995025,0.226
0.5,300,2,0.99,30,none,0,0.01,334,-4.410099502487556,-13.119999999999996,-10.970099502487553,-5.30049751243781,8.860000000000005,3.5595024875621943,-0.8505970149253637,0.223
0.5,300,2,0.99,0,none,none,0.01,1424,-14.99014925373138,-41.18014925373136,-35.58022388059706,-20.040796019900515,-2.5400000000000347,-22.58079601990055,-37.57094527363192,0.22
0.5,300,2,0.99,0,none,0,0.01,978,10.399850746268648,-14.800049751243785,2.999825870646755,-10.640796019900497,16.699999999999996,6.059203980099499,16.459054726368148,0.221
0.5,300,2,0.99,30,none,-0.005,0.01,326,-3.0500497512437788,-12.4,-9.250049751243779,-5.0203980099502505,10.690000000000001,5.669601990049751,2.6195522388059747,0.221
0.5,300,2,0.99,30,none,-0.01,0.01,324,0.45990049751243034,-11.4,-5.24009950248757,-5.000497512437812,10.350000000000001,5.349502487562189,5.809402985074618,0.212
0.5,300,2,0.99,0,none,-0.005,0.01,890,6.879850746268638,-17.20004975124379,-1.7201741293532562,-12.75074626865672,24.18999999999999,11.439253731343271,18.31910447761192,0.228
0.5,300,2,0.99,0,none,-0.01,0.01,806,4.769850746268647,-13.280000000000001,-1.8701492537313538,-11.960696517412936,23.25,11.289303482587064,16.05915422885571,0.22
0.5,480,0,none,0,none,none,0.01,718,5.919998265747234,-27.290000000000006,-7.7250017342527695,-12.410447761194032,21.490000000000002,9.07955223880597,14.999550504553198,0.22
0.5,480,0,none,0,none,0,0.01,480,-14.890000148650039,-35.39000000000003,-32.58500014865005,-12.940298507462678,25.0,12.059701492537322,-2.8302986561127206,0.236
0.5,480,0,none,0,none,-0.005,0.01,442,3.1099998513499916,-24.690000000000005,-9.23500014865001,-8.260199004975128,25.100000000000016,16.839800995024888,19.949800846374877,0.22
0.5,480,0,none,0,none,-0.01,0.01,380,1.89999985134998,-21.800000000000008,-9.000000148650024,-11.040298507462687,27.20000000000001,16.159701492537323,18.059701343887305,0.224
0.5,480,0,none,30,none,-0.005,0.01,184,-3.1700001486500042,-22.97,-14.655000148650004,-3.680099502487562,11.3,7.619900497512439,4.449900348862428,0.214
0.5,480,0,none,30,none,-0.01,0.01,174,-2.3000001486500024,-22.599999999999994,-13.60000014865,-3.680099502487564,11.99999999999999,8.319900497512425,6.019900348862425,0.208
0.5,480,0,0.98,0,none,none,0.01,722,7.989999999999974,-28.610000000000007,-6.31500000000003,-13.71044776119404,19.199999999999992,5.4895522388059526,13.479552238805919,0.228
0.5,480,0,0.98,0,none,0,0.01,484,-12.090000000000014,-32.19000000000001,-28.18500000000002,-13.550248756218902,20.610000000000003,7.0597512437811005,-5.0302487562189135,0.238
0.5,480,0,none,30,none,none,0.01,222,-6.150000941451374,-23.750000000000004,-18.025000941451374,-4.260199004975128,5.899999999999991,1.6398009950248627,-4.510199946426513,0.202
0.5,480,0,none,30,none,0,0.01,188,-2.4700001486500045,-22.97,-13.955000148650004,-3.6800995024875625,9.599999999999996,5.919900497512433,3.4499003488624247,0.21
0.5,480,0,0.98,0,none,-0.005,0.01,440,-1.5200000000000182,-28.910000000000018,-15.975000000000026,-12.13034825870647,24.609999999999996,12.479651741293527,10.95965174129351,0.237
0.5,480,0,0.98,0,none,-0.01,0.01,390,-0.70000000000001,-26.500000000000007,-13.950000000000014,-12.260199004975124,24.609999999999992,12.349800995024868,11.649800995024854,0.226
0.5,480,0,0.98,30,none,none,0.01,222,-6.250000000000005,-23.650000000000002,-18.075000000000006,-4.3502487562189085,6.300000000000003,1.9497512437810949,-4.300248756218914,0.219
0.5,480,0,0.98,30,none,0,0.01,188,-3.3500000000000023,-23.150000000000006,-14.925000000000004,-3.6800995024875625,9.010000000000002,5.329900497512439,1.9799004975124346,0.202
0.5,480,0,0.98,30,none,-0.005,0.01,184,-3.850000000000001,-23.150000000000006,-15.425000000000004,-3.5900497512437832,11.209999999999997,7.619950248756214,3.769950248756216,0.205
0.5,480,0,0.98,30,none,-0.01,0.01,174,-3.3999999999999915,-23.299999999999997,-15.04999999999999,-3.5800995024875633,10.809999999999999,7.2299004975124355,3.8299004975124475,0.208
0.5,480,0,0.99,0,none,none,0.01,714,9.679999999999993,-28.510000000000005,-4.57500000000001,-13.620398009950256,23.400000000000013,9.779601990049757,19.459601990049755,0.228
0.5,480,0,0.99,0,none,0,0.01,484,-12.890000000000006,-31.090000000000003,-28.43500000000001,-12.560199004975122,22.71000000000001,10.14980099502489,-2.7401990049751124,0.239
0.5,480,0,0.99,30,none,none,0.01,222,-5.76,-23.650000000000002,-17.585,-4.3502487562189085,6.500000000000003,2.149751243781094,-3.6102487562189047,0.219
0.5,480,0,0.99,30,none,0,0.01,188,-3.1499999999999995,-23.150000000000006,-14.725000000000001,-3.6800995024875625,9.210000000000004,5.5299004975124415,2.3799004975124403,0.202
0.5,480,0,0.99,0,none,-0.005,0.01,438,-1.6200000000000019,-28.610000000000007,-15.925000000000004,-11.55024875621891,17.30999999999999,5.759751243781082,4.139751243781079,0.239
0.5,480,0,0.99,0,none,-0.01,0.01,390,-2.5,-26.200000000000003,-15.600000000000001,-10.950248756218905,25.11,14.159751243781095,11.659751243781093,0.228
0.5,480,2,none,0,none,none,0.01,730,-16.25000173425275,-29.16000000000001,-30.830001734252754,-13.39054726368159,0.7899999999999885,-12.600547263681602,-28.85054899793435,0.22
0.5,480,2,none,0,none,0,0.01,486,-22.15000094145137,-34.75,-39.52500094145137,-12.310447761194027,19.909999999999975,7.599552238805948,-14.550448702645424,0.24
0.5,480,0,0.99,30,none,-0.005,0.01,184,-3.649999999999998,-23.150000000000006,-15.225000000000001,-3.5900497512437832,11.41,7.819950248756217,4.169950248756222,0.205
0.5,480,0,0.99,30,none,-0.01,0.01,174,-3.1999999999999886,-23.299999999999997,-14.849999999999987,-3.5800995024875633,11.010000000000002,7.429900497512438,4.22990049751245,0.208
0.5,480,2,none,30,none,none,0.01,242,-11.260000941451377,-25.26,-23.890000941451376,-6.040298507462687,-10.899999999999999,-16.940298507462686,-28.200299448914063,0.218
0.5,480,2,none,30,none,0,0.01,202,-11.970000941451389,-26.37000000000001,-25.155000941451394,-3.9502487562189046,3.009999999999998,-0.9402487562189066,-12.910249697670293,0.204
0.5,480,2,none,0,none,-0.005,0.01,440,-11.160000148650015,-28.16,-25.240000148650015,-12.610447761194028,20.710000000000004,8.099552238805977,-3.060447909844033,0.221
0.5,480,2,none,0,none,-0.01,0.01,388,-3.210000148650024,-20.900000000000013,-13.660000148650031,-12.250248756218909,26.009999999999998,13.75975124378109,10.549751095131072,0.228
0.5,480,2,none,30,none,-0.005,0.01,196,-9.780000148650009,-25.370000000000005,-22.465000148650013,-4.150248756218906,4.2099999999999955,0.05975124378108987,-9.720248904868917,0.209
0.5,480,2,none,30,none,-0.01,0.01,184,-9.510000148650029,-25.50000000000001,-22.260000148650036,-3.9502487562189064,12.009999999999993,8.059751243781086,-1.4502489048689409,0.216
0.5,480,2,0.98,0,none,none,0.01,728,-6.310000000000027,-28.31000000000001,-20.465000000000032,-15.880597014925373,2.200000000000003,-13.68059701492537,-19.990597014925402,0.232
0.5,480,2,0.98,0,none,0,0.01,486,-15.770000000000024,-29.860000000000017,-30.70000000000003,-13.100497512437812,18.620000000000005,5.5195024875621925,-10.250497512437834,0.238
0.5,480,2,0.98,0,none,-0.005,0.01,438,-8.7000497512438,-25.900049751243795,-21.650074626865695,-12.530348258706468,17.92,5.389651741293534,-3.3103980099502692,0.236
0.5,480,2,0.98,0,none,-0.01,0.01,390,-9.810000000000022,-22.50000000000002,-21.06000000000003,-11.720398009950241,24.419999999999998,12.699601990049757,2.889601990049737,0.225
0.5,480,2,0.98,30,none,-0.005,0.01,196,-12.65000000000001,-27.050000000000008,-26.17500000000001,-3.9502487562189046,1.9199999999999982,-2.0302487562189064,-14.680248756218916,0.2
0.5,480,2,0.98,30,none,-0.01,0.01,184,-8.700000000000019,-24.400000000000006,-20.90000000000002,-3.9402985074626873,9.919999999999996,5.979701492537309,-2.720298507462708,0.204
0.5,480,2,0.99,0,none,none,0.01,728,-11.02000000000001,-28.210000000000008,-25.125000000000014,-14.690547263681607,-0.09999999999997655,-14.790547263681583,-25.810547263681595,0.233
0.5,480,2,0.99,0,none,0,0.01,488,-16.48000000000001,-29.46000000000001,-31.210000000000015,-12.920398009950244,16.919999999999995,3.999601990049751,-12.48039800995026,0.238
0.5,480,2,0.98,30,none,none,0.01,242,-7.45000000000001,-20.250000000000004,-17.57500000000001,-5.72039800995025,-11.299999999999994,-17.02039800995024,-24.47039800995025,0.211
0.5,480,2,0.98,30,none,0,0.01,202,-13.15000000000002,-26.250000000000014,-26.275000000000027,-4.2502487562189035,2.3199999999999967,-1.9302487562189068,-15.080248756218928,0.202
0.5,480,2,0.99,30,none,none,0.01,242,-12.66,-25.95,-25.634999999999998,-5.720398009950246,-11.199999999999992,-16.92039800995024,-29.58039800995024,0.211
0.5,480,2,0.99,30,none,0,0.01,202,-12.660000000000018,-26.250000000000014,-25.785000000000025,-4.2502487562189035,2.5199999999999996,-1.730248756218904,-14.390248756218924,0.202
0.5,480,2,0.99,0,none,-0.005,0.01,440,-10.110049751243789,-25.310049751243792,-22.765074626865683,-12.510447761194015,19.720000000000002,7.209552238805987,-2.9004975124377985,0.237
0.5,480,2,0.99,0,none,-0.01,0.01,390,-10.020000000000005,-21.910000000000004,-20.97500000000001,-12.130348258706462,23.720000000000002,11.58965174129354,1.569651741293539,0.226
0.5,480,2,0.99,30,none,-0.005,0.01,196,-12.260000000000009,-27.050000000000008,-25.78500000000001,-3.9502487562189046,2.120000000000001,-1.8302487562189036,-14.090248756218912,0.2
0.5,480,2,0.99,30,none,-0.01,0.01,184,-8.310000000000011,-24.400000000000006,-20.510000000000012,-3.9402985074626873,10.22,6.279701492537313,-2.030298507462696,0.204
0.6,240,0,none,0,none,none,0.01,1998,-26.7902497472204,-47.38024974722039,-50.480374620830595,-18.031343283582093,-2.4700000000000486,-20.50134328358214,-47.291593030802545,0.215
0.6,240,0,none,0,none,0,0.01,1462,-9.95010049348904,-27.15000000000001,-23.525100493489045,-15.571144278606958,17.80000000000003,2.228855721393071,-7.7212447720959645,0.22
0.6,240,0,none,30,none,-0.005,0.01,382,3.8699502487562123,-16.0,-4.130049751243788,-5.820398009950249,5.71999999999999,-0.1003980099502586,3.7695522388059555,0.226
0.6,240,0,none,30,none,-0.01,0.01,372,1.3099502487562091,-16.4,-6.89004975124379,-5.710447761194027,6.7299999999999915,1.0195522388059644,2.3295024875621735,0.221
0.6,240,0,none,0,none,-0.005,0.01,1348,-12.940050692695182,-36.070000000000014,-30.97505069269519,-16.2910447761194,26.590000000000035,10.298955223880636,-2.641095468814548,0.224
0.6,240,0,none,0,none,-0.01,0.01,1222,12.689899556061008,-27.34,-0.9801004439389924,-14.48109452736318,26.129999999999992,11.648905472636812,24.338805028697823,0.215
