cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.7,120,0,0.95,90,80,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,60,100,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,60,100,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.95,90,100,none,0.01,420,-4.090049751243784,-18.99004975124378,-13.585074626865675,2.7497512437810934,-5.999999999999999,-3.2502487562189057,-7.340298507462697,0.239
0.7,120,0,0.95,90,100,0,0.01,414,-8.76000000000001,-17.60000000000001,-17.560000000000016,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.690348258706493,0.225
0.7,120,0,0.95,90,100,-0.005,0.01,414,-11.260000000000023,-18.30000000000002,-20.410000000000032,-3.93034825870647,-5.800000000000008,-9.730348258706478,-20.990348258706497,0.225
0.7,120,0,0.95,90,100,-0.01,0.01,410,-6.400000000000019,-11.600000000000016,-12.200000000000028,-4.140298507462681,-6.900000000000013,-11.040298507462694,-17.44029850746271,0.221
0.7,120,0,0.98,0,none,none,0.01,3452,-121.94034825870636,-132.61034825870635,-188.24552238805956,-22.22238805970153,-19.56000000000043,-41.78238805970196,-163.72273631840832,0.205
0.7,120,0,0.98,0,none,0,0.01,2572,-106.79029850746264,-107.66029850746264,-160.62044776119396,-19.921293532338254,-13.360000000000113,-33.28129353233837,-140.071592039801,0.212
0.7,120,0,0.98,0,80,none,0.01,3216,-111.04049751243777,-121.84049751243776,-171.96074626865664,-10.902039800994956,-27.15000000000032,-38.052039800995274,-149.092537313433,0.205
0.7,120,0,0.98,0,80,0,0.01,2426,-96.64034825870641,-96.64034825870641,-144.96052238805962,-19.421442786069576,-13.850000000000136,-33.27144278606971,-129.91179104477612,0.215
