cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl,total_pnl,sell_fail_rate
0.5,240,3,0.95,0,80,0.01,1352,-57.01024875621895,-63.74024875621893,-88.88037313432841,-18.38109452736328,-75.59134328358232,0.22
0.5,240,3,0.95,0,100,0.01,1308,-61.46024875621891,-61.46024875621892,-92.19037313432837,-17.231343283582135,-85.00159203980112,0.221
0.5,240,3,0.95,30,none,0.01,342,-17.130149253731346,-20.17,-27.215149253731347,-4.360199004975115,-27.380348258706462,0.228
0.5,240,3,0.95,30,80,0.01,336,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.11034825870648,0.223
0.5,240,3,0.95,30,100,0.01,334,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.020348258706477,0.223
0.5,240,3,0.95,60,none,0.01,342,-17.130149253731346,-20.17,-27.215149253731347,-4.360199004975115,-27.380348258706462,0.228
0.5,240,3,0.95,60,80,0.01,336,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.11034825870648,0.223
0.5,240,3,0.95,60,100,0.01,334,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.020348258706477,0.223
0.5,240,3,0.95,90,none,0.01,342,-17.130149253731346,-20.17,-27.215149253731347,-4.360199004975115,-27.380348258706462,0.228
0.5,240,3,0.95,90,80,0.01,336,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.11034825870648,0.223
0.5,240,3,0.95,90,100,0.01,334,-18.56014925373136,-21.189999999999998,-29.15514925373136,-4.460199004975117,-28.020348258706477,0.223
0.5,240,3,0.98,0,none,0.01,1446,-40.07019900497519,-50.21019900497518,-65.17529850746277,-24.011442786069644,-68.68164179104488,0.22
0.5,240,3,0.98,0,80,0.01,1350,-53.32024875621897,-62.240248756218946,-84.44037313432844,-18.98109452736327,-70.60134328358228,0.22
0.5,240,3,0.98,60,none,0.01,342,-17.030149253731338,-19.869999999999997,-26.965149253731337,-4.360199004975115,-26.880348258706455,0.228
0.5,240,3,0.98,60,80,0.01,336,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.41034825870647,0.223
0.5,240,3,0.98,30,80,0.01,336,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.41034825870647,0.223
0.5,240,3,0.98,30,100,0.01,334,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.32034825870646,0.223
0.5,240,3,0.98,0,100,0.01,1306,-58.9602487562189,-60.65024875621889,-89.28537313432835,-16.83134328358213,-78.10159203980108,0.221
0.5,240,3,0.98,30,none,0.01,342,-17.030149253731338,-19.869999999999997,-26.965149253731337,-4.360199004975115,-26.880348258706455,0.228
0.5,240,3,0.98,60,100,0.01,334,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.32034825870646,0.223
0.5,240,3,0.98,90,none,0.01,342,-17.030149253731338,-19.869999999999997,-26.965149253731337,-4.360199004975115,-26.880348258706455,0.228
0.5,240,3,0.98,90,80,0.01,336,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.41034825870647,0.223
0.5,240,3,0.98,90,100,0.01,334,-18.26014925373135,-20.989999999999995,-28.755149253731346,-4.460199004975117,-27.32034825870646,0.223
0.5,240,3,0.99,0,none,0.01,1450,-42.180199004975165,-52.920199004975174,-68.64029850746275,-24.751243781094516,-71.43144278606975,0.219
0.5,240,3,0.99,0,80,0.01,1354,-51.72029850746267,-61.24029850746266,-82.340447761194,-19.95124378109464,-68.87154228855736,0.221
0.5,240,3,0.99,0,100,0.01,1304,-58.07024875621886,-60.360248756218866,-88.2503731343283,-14.781094527363258,-75.96134328358218,0.222
0.5,240,3,0.99,30,none,0.01,342,-16.540149253731336,-19.669999999999995,-26.375149253731333,-4.360199004975115,-26.390348258706446,0.228
0.5,240,3,0.99,30,80,0.01,336,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.92034825870646,0.223
0.5,240,3,0.99,30,100,0.01,334,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.830348258706458,0.223
0.5,240,3,0.99,90,80,0.01,336,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.92034825870646,0.223
0.5,240,3,0.99,90,100,0.01,334,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.830348258706458,0.223
0.5,240,3,0.99,60,100,0.01,334,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.830348258706458,0.223
0.5,240,3,0.99,90,none,0.01,342,-16.540149253731336,-19.669999999999995,-26.375149253731333,-4.360199004975115,-26.390348258706446,0.228
0.5,240,3,0.99,60,none,0.01,342,-16.540149253731336,-19.669999999999995,-26.375149253731333,-4.360199004975115,-26.390348258706446,0.228
0.5,240,3,0.99,60,80,0.01,336,-17.770149253731347,-20.789999999999992,-28.165149253731343,-4.460199004975117,-26.92034825870646,0.223
0.5,300,0,none,0,none,0.01,1240,16.42989876325972,-29.070099651137596,1.8948489376909237,-21.720895522388062,3.549003240871656,0.215
0.5,300,0,none,0,80,0.01,1120,16.03989876325973,-26.48004989989381,2.799873813312823,-15.22089552238806,16.459003240871663,0.219
0.5,300,0,none,0,100,0.01,1102,1.649849012015892,-31.970099651137588,-14.335200813552902,-12.860696517412938,-2.180847505397061,0.22
0.5,300,0,none,30,none,0.01,296,0.2499004975124306,-12.480000000000002,-5.9900995024875705,-3.860199004975125,-2.220298507462691,0.212
0.5,300,0,none,30,80,0.01,292,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.1803482587064753,0.213
0.5,300,0,none,30,100,0.01,290,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.0903482587064754,0.213
0.5,300,0,none,60,none,0.01,296,0.2499004975124306,-12.480000000000002,-5.9900995024875705,-3.860199004975125,-2.220298507462691,0.212
0.5,300,0,none,60,80,0.01,292,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.1803482587064753,0.213
0.5,300,0,none,60,100,0.01,290,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.0903482587064754,0.213
0.5,300,0,none,90,none,0.01,296,0.2499004975124306,-12.480000000000002,-5.9900995024875705,-3.860199004975125,-2.220298507462691,0.212
0.5,300,0,none,90,80,0.01,292,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.1803482587064753,0.213
0.5,300,0,none,90,100,0.01,290,0.5199004975124328,-12.600000000000001,-5.780099502487568,-4.4502487562189055,-2.0903482587064754,0.213
0.5,300,0,0.95,0,100,0.01,1092,-0.03009950248760518,-29.080099502487577,-14.570149253731394,-11.760696517412942,-10.64079601990056,0.216
0.5,300,0,0.95,30,none,0.01,296,-0.13009950248757285,-13.480000000000002,-6.870099502487574,-4.560199004975125,-4.3302985074627,0.207
0.5,300,0,0.95,0,none,0.01,1248,12.969900497512315,-22.5800995024876,1.6798507462685155,-17.430845771144284,1.2990547263680163,0.22
0.5,300,0,0.95,0,80,0.01,1114,3.8699502487561537,-25.190049751243787,-8.72507462686574,-13.340796019900512,2.98915422885562,0.214
0.5,300,0,0.95,30,80,0.01,292,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.460298507462701,0.208
0.5,300,0,0.95,30,100,0.01,290,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.370298507462701,0.208
0.5,300,0,0.95,60,100,0.01,290,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.370298507462701,0.208
0.5,300,0,0.95,90,none,0.01,296,-0.13009950248757285,-13.480000000000002,-6.870099502487574,-4.560199004975125,-4.3302985074627,0.207
0.5,300,0,0.95,60,none,0.01,296,-0.13009950248757285,-13.480000000000002,-6.870099502487574,-4.560199004975125,-4.3302985074627,0.207
0.5,300,0,0.95,60,80,0.01,292,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.460298507462701,0.208
0.5,300,0,0.95,90,80,0.01,292,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.460298507462701,0.208
0.5,300,0,0.95,90,100,0.01,290,-0.0600995024875699,-12.400000000000004,-6.260099502487572,-4.760199004975125,-4.370298507462701,0.208
0.5,300,0,0.98,0,none,0.01,1236,18.869900497512383,-22.180099502487586,7.77985074626859,-23.970646766169157,3.7592537313432146,0.222
0.5,300,0,0.98,0,80,0.01,1114,5.7699502487561745,-27.290049751243792,-7.875074626865722,-13.640796019900499,6.389154228855675,0.214
0.5,300,0,0.98,0,100,0.01,1088,3.479900497512377,-29.380099502487564,-11.210149253731405,-12.720895522388062,-0.09099502487569922,0.216
0.5,300,0,0.98,30,none,0.01,296,-1.2300995024875632,-13.479999999999997,-7.970099502487562,-4.560199004975127,-4.830298507462698,0.207
0.5,300,0,0.98,30,80,0.01,292,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.9602985074626975,0.208
0.5,300,0,0.98,30,100,0.01,290,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.870298507462698,0.208
0.5,300,0,0.98,60,none,0.01,296,-1.2300995024875632,-13.479999999999997,-7.970099502487562,-4.560199004975127,-4.830298507462698,0.207
0.5,300,0,0.98,60,80,0.01,292,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.9602985074626975,0.208
0.5,300,0,0.98,90,80,0.01,292,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.9602985074626975,0.208
0.5,300,0,0.98,90,100,0.01,290,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.870298507462698,0.208
0.5,300,0,0.98,60,100,0.01,290,-1.1600995024875678,-12.400000000000006,-7.360099502487571,-4.760199004975126,-4.870298507462698,0.208
0.5,300,0,0.98,90,none,0.01,296,-1.2300995024875632,-13.479999999999997,-7.970099502487562,-4.560199004975127,-4.830298507462698,0.207
0.5,300,0,0.99,30,80,0.01,292,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.3702985074626906,0.208
0.5,300,0,0.99,30,100,0.01,290,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.280298507462691,0.208
0.5,300,0,0.99,0,none,0.01,1236,17.95990049751242,-23.180099502487593,6.369850746268625,-17.96069651741294,8.599203980099482,0.222
0.5,300,0,0.99,0,80,0.01,1116,4.359950248756204,-28.690049751243787,-9.98507462686569,-14.130845771144278,3.2291044776119264,0.214
0.5,300,0,0.99,0,100,0.01,1090,3.5699004975124087,-30.980099502487572,-11.920149253731378,-10.970646766169155,1.2492537313432415,0.217
0.5,300,0,0.99,30,none,0.01,296,-0.8400995024875608,-13.479999999999997,-7.58009950248756,-4.560199004975125,-4.240298507462689,0.207
0.5,300,0,0.99,60,none,0.01,296,-0.8400995024875608,-13.479999999999997,-7.58009950248756,-4.560199004975125,-4.240298507462689,0.207
0.5,300,0,0.99,60,80,0.01,292,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.3702985074626906,0.208
0.5,300,0,0.99,60,100,0.01,290,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.280298507462691,0.208
0.5,300,0,0.99,90,none,0.01,296,-0.8400995024875608,-13.479999999999997,-7.58009950248756,-4.560199004975125,-4.240298507462689,0.207
0.5,300,0,0.99,90,80,0.01,292,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.3702985074626906,0.208
0.5,300,0,0.99,90,100,0.01,290,-0.7700995024875636,-12.400000000000006,-6.9700995024875665,-4.760199004975126,-4.280298507462691,0.208
0.5,300,2,none,0,none,0.01,1216,-8.440150987984124,-38.9501509879841,-27.915226481976177,-20.020895522388066,-27.821046510372216,0.213
0.5,300,2,none,0,80,0.01,1128,-11.540150987984092,-37.150150987984105,-30.115226481976144,-15.72089552238807,-16.62104651037216,0.217
0.5,300,2,none,0,100,0.01,1092,-20.760200739227866,-38.640200739227886,-40.08030110884181,-15.650746268656743,-30.58094700788463,0.219
0.5,300,2,none,30,none,0.01,308,-3.6400995024875655,-16.570000000000004,-11.925099502487567,-5.4502487562189055,-2.5403482587064747,0.209
0.5,300,2,none,60,none,0.01,308,-3.6400995024875655,-16.570000000000004,-11.925099502487567,-5.4502487562189055,-2.5403482587064747,0.209
0.5,300,2,none,60,80,0.01,304,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.6802985074627017,0.21
0.5,300,2,none,30,80,0.01,304,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.6802985074627017,0.21
0.5,300,2,none,30,100,0.01,302,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.5902985074627018,0.21
0.5,300,2,none,90,80,0.01,304,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.6802985074627017,0.21
0.5,300,2,none,90,100,0.01,302,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.5902985074627018,0.21
0.5,300,2,none,60,100,0.01,302,-3.5800497512437897,-16.58000000000001,-11.870049751243794,-4.850248756218904,-1.5902985074627018,0.21
0.5,300,2,none,90,none,0.01,308,-3.6400995024875655,-16.570000000000004,-11.925099502487567,-5.4502487562189055,-2.5403482587064747,0.209
0.5,300,2,0.95,0,none,0.01,1222,-21.880149253731428,-43.47014925373138,-43.615223880597114,-20.620895522388082,-45.041044776119534,0.221
0.5,300,2,0.95,0,80,0.01,1126,-14.580149253731406,-36.47014925373138,-32.815223880597095,-15.120895522388096,-22.74104477611953,0.212
0.5,300,2,0.95,0,100,0.01,1094,-24.4300995024876,-39.680099502487586,-44.27014925373139,-16.240796019900497,-38.620895522388125,0.215
0.5,300,2,0.95,30,none,0.01,308,-4.400099502487577,-17.350000000000005,-13.075099502487578,-5.740298507462687,-5.580398009950275,0.204
0.5,300,2,0.95,30,80,0.01,304,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.690497512437832,0.205
0.5,300,2,0.95,30,100,0.01,302,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.600497512437829,0.205
0.5,300,2,0.95,60,none,0.01,308,-4.400099502487577,-17.350000000000005,-13.075099502487578,-5.740298507462687,-5.580398009950275,0.204
0.5,300,2,0.95,60,80,0.01,304,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.690497512437832,0.205
0.5,300,2,0.95,60,100,0.01,302,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.600497512437829,0.205
0.5,300,2,0.95,90,none,0.01,308,-4.400099502487577,-17.350000000000005,-13.075099502487578,-5.740298507462687,-5.580398009950275,0.204
0.5,300,2,0.95,90,80,0.01,304,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.690497512437832,0.205
0.5,300,2,0.95,90,100,0.01,302,-5.830099502487577,-18.070000000000007,-14.865099502487581,-5.02039800995025,-5.600497512437829,0.205
0.5,300,2,0.98,60,none,0.01,308,-4.800099502487574,-17.050000000000004,-13.325099502487575,-5.740298507462687,-4.980398009950263,0.204
0.5,300,2,0.98,60,80,0.01,304,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.090497512437824,0.205
0.5,300,2,0.98,30,80,0.01,304,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.090497512437824,0.205
0.5,300,2,0.98,30,100,0.01,302,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.00049751243782,0.205
0.5,300,2,0.98,0,none,0.01,1214,-12.880149253731403,-39.57014925373137,-32.66522388059709,-20.24079601990052,-32.26094527363195,0.221
0.5,300,2,0.98,0,80,0.01,1126,-11.580149253731406,-37.77014925373138,-30.465223880597097,-15.420895522388072,-18.34104477611949,0.212
0.5,300,2,0.98,0,100,0.01,1094,-22.130099502487596,-41.68009950248759,-42.97014925373139,-16.540796019900515,-35.22089552238815,0.215
0.5,300,2,0.98,30,none,0.01,308,-4.800099502487574,-17.050000000000004,-13.325099502487575,-5.740298507462687,-4.980398009950263,0.204
0.5,300,2,0.98,60,100,0.01,302,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.00049751243782,0.205
0.5,300,2,0.98,90,none,0.01,308,-4.800099502487574,-17.050000000000004,-13.325099502487575,-5.740298507462687,-4.980398009950263,0.204
0.5,300,2,0.98,90,80,0.01,304,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.090497512437824,0.205
0.5,300,2,0.98,90,100,0.01,302,-6.230099502487569,-17.470000000000006,-14.965099502487572,-5.02039800995025,-5.00049751243782,0.205
0.5,300,2,0.99,0,none,0.01,1218,-14.99014925373138,-41.18014925373136,-35.58022388059706,-20.040796019900515,-35.470945273631926,0.221
0.5,300,2,0.99,0,80,0.01,1124,-11.790149253731366,-37.58014925373137,-30.580223880597053,-15.71094527363186,-17.941094527363234,0.213
0.5,300,2,0.99,0,100,0.01,1096,-23.44009950248755,-42.79009950248757,-44.83514925373133,-14.930845771144288,-34.52094527363187,0.216
0.5,300,2,0.99,30,none,0.01,308,-4.210099502487566,-16.950000000000003,-12.685099502487567,-5.740298507462687,-4.190398009950258,0.204
0.5,300,2,0.99,30,80,0.01,304,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.3004975124378175,0.205
0.5,300,2,0.99,30,100,0.01,302,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.210497512437814,0.205
0.5,300,2,0.99,60,none,0.01,308,-4.210099502487566,-16.950000000000003,-12.685099502487567,-5.740298507462687,-4.190398009950258,0.204
0.5,300,2,0.99,60,80,0.01,304,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.3004975124378175,0.205
0.5,300,2,0.99,90,80,0.01,304,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.3004975124378175,0.205
0.5,300,2,0.99,90,100,0.01,302,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.210497512437814,0.205
0.5,300,3,none,0,100,0.01,972,-26.380250490471635,-37.18004989989379,-44.97027544041853,-14.350746268656707,-37.15099675912836,0.223
0.5,300,3,none,30,none,0.01,302,-1.4401492537313487,-15.480000000000004,-9.18014925373135,-1.2502487562189035,3.209601990049743,0.213
0.5,300,2,0.99,60,100,0.01,302,-5.640099502487566,-17.270000000000007,-14.27509950248757,-5.02039800995025,-4.210497512437814,0.205
0.5,300,2,0.99,90,none,0.01,308,-4.210099502487566,-16.950000000000003,-12.685099502487567,-5.740298507462687,-4.190398009950258,0.204
0.5,300,3,none,0,none,0.01,1070,-23.460250490471672,-38.030250490471666,-42.4753757357075,-16.750746268656712,-38.62099675912841,0.219
0.5,300,3,none,0,80,0.01,998,-24.530250490471634,-35.93025049047165,-42.495375735707455,-12.240796019900483,-26.18104651037214,0.223
0.5,300,3,none,60,none,0.01,302,-1.4401492537313487,-15.480000000000004,-9.18014925373135,-1.2502487562189035,3.209601990049743,0.213
0.5,300,3,none,60,80,0.01,296,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.8895024875621784,0.207
0.5,300,3,none,30,80,0.01,296,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.8895024875621784,0.207
0.5,300,3,none,30,100,0.01,294,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.9795024875621783,0.207
0.5,300,3,none,60,100,0.01,294,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.9795024875621783,0.207
0.5,300,3,none,90,none,0.01,302,-1.4401492537313487,-15.480000000000004,-9.18014925373135,-1.2502487562189035,3.209601990049743,0.213
0.5,300,3,none,90,80,0.01,296,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.8895024875621784,0.207
0.5,300,3,none,90,100,0.01,294,-2.380149253731351,-15.310000000000004,-10.035149253731353,-1.430348258706469,1.9795024875621783,0.207
0.5,300,3,0.95,0,none,0.01,1068,-27.000199004975183,-35.76019900497516,-44.88029850746277,-17.19054726368158,-45.38074626865678,0.217
0.5,300,3,0.95,0,80,0.01,996,-30.380298507462754,-34.1402985074627,-47.450447761194106,-13.350746268656682,-36.02104477611947,0.221
0.5,300,3,0.95,0,100,0.01,968,-34.02024875621891,-34.02024875621891,-51.03037313432837,-12.770646766169136,-44.79089552238808,0.221
0.5,300,3,0.95,30,none,0.01,302,-5.4001492537313585,-17.570000000000007,-14.185149253731362,-0.8303482587064677,-2.120497512437831,0.203
0.5,300,3,0.95,60,100,0.01,294,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.139502487562166,0.205
0.5,300,3,0.95,90,none,0.01,302,-5.4001492537313585,-17.570000000000007,-14.185149253731362,-0.8303482587064677,-2.120497512437831,0.203
0.5,300,3,0.95,60,none,0.01,302,-5.4001492537313585,-17.570000000000007,-14.185149253731362,-0.8303482587064677,-2.120497512437831,0.203
0.5,300,3,0.95,60,80,0.01,296,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.04950248756216613,0.205
0.5,300,3,0.95,30,80,0.01,296,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.04950248756216613,0.205
0.5,300,3,0.95,30,100,0.01,294,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.139502487562166,0.205
0.5,300,3,0.98,0,none,0.01,1068,-23.300199004975177,-37.66019900497515,-42.130298507462754,-17.4905472636816,-40.5807462686568,0.217
0.5,300,3,0.98,0,80,0.01,996,-27.280298507462724,-36.14029850746271,-45.350447761194076,-12.05074626865667,-29.721044776119406,0.219
0.5,300,3,0.95,90,80,0.01,296,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.04950248756216613,0.205
0.5,300,3,0.95,90,100,0.01,294,-3.83014925373136,-16.190000000000005,-11.925149253731362,-0.13034825870647015,0.139502487562166,0.205
0.5,300,3,0.98,0,100,0.01,968,-31.020248756218933,-35.45024875621894,-48.7453731343284,-13.360696517412922,-40.980945273631875,0.221
0.5,300,3,0.98,30,none,0.01,302,-4.600149253731353,-16.970000000000002,-13.085149253731355,-1.7203980099502454,-1.2105472636815993,0.203
0.5,300,3,0.98,30,80,0.01,296,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.2495024875621787,0.205
0.5,300,3,0.98,30,100,0.01,294,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.3395024875621786,0.205
0.5,300,3,0.98,60,none,0.01,302,-4.600149253731353,-16.970000000000002,-13.085149253731355,-1.7203980099502454,-1.2105472636815993,0.203
0.5,300,3,0.98,60,80,0.01,296,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.2495024875621787,0.205
0.5,300,3,0.98,90,80,0.01,296,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.2495024875621787,0.205
0.5,300,3,0.98,90,100,0.01,294,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.3395024875621786,0.205
0.5,300,3,0.98,60,100,0.01,294,-3.030149253731354,-15.590000000000005,-10.825149253731357,-0.730348258706468,1.3395024875621786,0.205
0.5,300,3,0.98,90,none,0.01,302,-4.600149253731353,-16.970000000000002,-13.085149253731355,-1.7203980099502454,-1.2105472636815993,0.203
0.5,300,3,0.99,0,none,0.01,1072,-24.10024875621893,-37.560248756218925,-42.880373134328394,-18.86069651741292,-41.750945273631885,0.218
0.5,300,3,0.99,0,80,0.01,996,-28.3902985074627,-36.85029850746271,-46.81544776119405,-11.950746268656662,-30.331044776119377,0.219
0.5,300,3,0.99,0,100,0.01,968,-32.53024875621888,-36.56024875621891,-50.81037313432834,-10.88059701492535,-40.010845771144254,0.219
0.5,300,3,0.99,30,none,0.01,302,-3.9101492537313494,-16.770000000000003,-12.295149253731351,-1.7203980099502507,-0.3205472636815969,0.203
0.5,300,3,0.99,30,80,0.01,296,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.139502487562188,0.205
0.5,300,3,0.99,30,100,0.01,294,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.229502487562188,0.205
0.5,300,3,0.99,60,none,0.01,302,-3.9101492537313494,-16.770000000000003,-12.295149253731351,-1.7203980099502507,-0.3205472636815969,0.203
0.5,300,3,0.99,60,80,0.01,296,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.139502487562188,0.205
0.5,300,3,0.99,60,100,0.01,294,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.229502487562188,0.205
0.5,300,3,0.99,90,none,0.01,302,-3.9101492537313494,-16.770000000000003,-12.295149253731351,-1.7203980099502507,-0.3205472636815969,0.203
0.5,300,3,0.99,90,80,0.01,296,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.139502487562188,0.205
0.5,300,3,0.99,90,100,0.01,294,-2.340149253731346,-15.390000000000002,-10.035149253731348,-0.7303482587064662,2.229502487562188,0.205
0.5,480,0,none,0,100,0.01,494,-18.330001734252768,-29.450000000000024,-33.055001734252784,-9.210447761194029,-13.950449495446804,0.242
0.5,480,0,none,30,none,0.01,184,-6.150000941451374,-23.750000000000004,-18.025000941451374,-4.260199004975128,-15.310199946426508,0.206
0.5,480,0,none,0,none,0.01,608,5.919998265747234,-27.290000000000006,-7.7250017342527695,-12.410447761194032,5.29955050455321,0.224
0.5,480,0,none,0,80,0.01,526,-9.130001734252769,-31.45000000000001,-24.855001734252774,-8.020398009950256,1.6396002557969744,0.237
0.5,480,0,none,30,80,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,none,30,100,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,none,60,none,0.01,184,-6.150000941451374,-23.750000000000004,-18.025000941451374,-4.260199004975128,-15.310199946426508,0.206
0.5,480,0,none,60,80,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,none,60,100,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,none,90,none,0.01,184,-6.150000941451374,-23.750000000000004,-18.025000941451374,-4.260199004975128,-15.310199946426508,0.206
0.5,480,0,none,90,80,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,none,90,100,0.01,172,-10.66000094145138,-21.67,-21.49500094145138,-4.260199004975123,-18.22019994642651,0.216
0.5,480,0,0.95,0,none,0.01,614,1.7899999999999547,-28.910000000000007,-12.665000000000049,-12.330348258706472,-0.8403482587065128,0.221
0.5,480,0,0.95,0,80,0.01,528,-4.650000000000036,-29.950000000000006,-19.62500000000004,-7.1203980099502555,4.829601990049703,0.225
0.5,480,0,0.95,0,100,0.01,496,-26.850000000000016,-32.35000000000001,-43.02500000000002,-11.710447761194015,-27.060447761194034,0.231
0.5,480,0,0.95,30,none,0.01,184,-7.650000000000007,-23.650000000000002,-19.47500000000001,-4.3502487562189085,-17.700248756218926,0.202
0.5,480,0,0.95,30,80,0.01,172,-14.870000000000008,-23.07,-26.40500000000001,-4.26019900497513,-22.830199004975142,0.206
